id,Region,Taxonomy,Dwellings
AREA # 0208,SABA,W+WWD/LWAL+DNO/HEX:1,7.0
AREA # 0209,TOCOA,CR/LFM+DNO/HEX:1,205.0
AREA # 0209,TOCOA,CR/LFM+DNO/HEX:2,205.0
AREA # 0209,TOCOA,MCF/LWAL+DNO/HEX:1,86.8
AREA # 0209,TOCOA,MCF/LWAL+DNO/HEX:2,34.7
AREA # 0209,TOCOA,MR/LWAL+DNO/HEX:1,916.4
AREA # 0209,TOCOA,MR/LWAL+DNO/HEX:2,192.7
AREA # 0209,TOCOA,MR/LWAL+DNO/HEX:3,2.2
AREA # 0209,TOCOA,MUR+ADO/LWAL+DNO/HEX:1,840.0
AREA # 0209,TOCOA,MUR+ADO/LWAL+DNO/HEX:2,48.6
AREA # 0209,TOCOA,MUR+ST/LWAL+DNO/HEX:1,53.0
AREA # 0209,TOCOA,MUR/LWAL+DNO/HEX:1,2022.6
AREA # 0209,TOCOA,MUR/LWAL+DNO/HEX:2,174.6
AREA # 0209,TOCOA,UNK/HEX:1,280.0
AREA # 0209,TOCOA,W+WLI/LDUAL+DNO/HEX:1,637.4
AREA # 0209,TOCOA,W+WLI/LDUAL+DNO/HEX:2,33.6
AREA # 0209,TOCOA,W+WS/LPB+DNO/HEX:1,78.3
AREA # 0209,TOCOA,W+WS/LPB+DNO/HEX:2,8.7
AREA # 0209,TOCOA,W+WWD/LWAL+DNO/HEX:1,83.4
AREA # 0210,BONITO ORIENTAL,CR/LFM+DNO/HEX:1,65.5
AREA # 0210,BONITO ORIENTAL,CR/LFM+DNO/HEX:2,65.5
AREA # 0210,BONITO ORIENTAL,MCF/LWAL+DNO/HEX:1,25.2
AREA # 0210,BONITO ORIENTAL,MCF/LWAL+DNO/HEX:2,10.1
AREA # 0210,BONITO ORIENTAL,MR/LWAL+DNO/HEX:1,289.9
AREA # 0210,BONITO ORIENTAL,MR/LWAL+DNO/HEX:2,60.8
AREA # 0210,BONITO ORIENTAL,MR/LWAL+DNO/HEX:3,0.4
AREA # 0210,BONITO ORIENTAL,MUR+ADO/LWAL+DNO/HEX:1,536.5
AREA # 0210,BONITO ORIENTAL,MUR+ADO/LWAL+DNO/HEX:2,29.4
