id,Region,Taxonomy,Dwellings
AREA # 0510,0510-Murra,W+WS/LPB+DNO/HEX:2,0.2
AREA # 0510,0510-Murra,W+WWD/LWAL+DNO/HEX:1,24.8
AREA # 0515,0515-El Jícaro,CR+PC/LWAL+DNO/HEX:1,
AREA # 0515,0515-El Jícaro,CR+PC/LWAL+DUC/HEX:1,1.0
AREA # 0515,0515-El Jícaro,"CR/LDUAL+DUC/HBET:6,10",0.1
AREA # 0515,0515-El Jícaro,CR/LFINF+DNO/HEX:2,0.2
AREA # 0515,0515-El Jícaro,CR/LFINF+DNO/HEX:3,0.1
AREA # 0515,0515-El Jícaro,CR/LFINF+DNO/HEX:4,0.2
AREA # 0515,0515-El Jícaro,CR/LFINF+DNO/HEX:5,0.2
AREA # 0515,0515-El Jícaro,CR/LFINF+DUC/HEX:2,
AREA # 0515,0515-El Jícaro,CR/LFINF+DUC/HEX:3,
AREA # 0515,0515-El Jícaro,CR/LFINF+DUC/HEX:4,
AREA # 0515,0515-El Jícaro,CR/LFINF+DUC/HEX:5,
AREA # 0515,0515-El Jícaro,CR/LFM+DNO/HEX:1,0.1
AREA # 0515,0515-El Jícaro,CR/LFM+DNO/HEX:2,0.2
AREA # 0515,0515-El Jícaro,MCF/LWAL+DNO/HEX:1,12.9
AREA # 0515,0515-El Jícaro,MCF/LWAL+DNO/HEX:2,4.5
AREA # 0515,0515-El Jícaro,MCF/LWAL+DNO/HEX:3,1.8
AREA # 0515,0515-El Jícaro,MCF/LWAL+DUC/HEX:1,7.6
AREA # 0515,0515-El Jícaro,MCF/LWAL+DUC/HEX:2,10.2
AREA # 0515,0515-El Jícaro,MCF/LWAL+DUC/HEX:3,3.6
AREA # 0515,0515-El Jícaro,MR/LWAL+DNO/HEX:1,42.3
AREA # 0515,0515-El Jícaro,MR/LWAL+DNO/HEX:2,11.9
AREA # 0515,0515-El Jícaro,MR/LWAL+DNO/HEX:3,7.3
AREA # 0515,0515-El Jícaro,MR/LWAL+DUC/HEX:1,39.3
AREA # 0515,0515-El Jícaro,MR/LWAL+DUC/HEX:2,19.2
AREA # 0515,0515-El Jícaro,MR/LWAL+DUC/HEX:3,6.1
AREA # 0515,0515-El Jícaro,MUR+ADO/LWAL+DNO/HEX:1,988.5
AREA # 0515,0515-El Jícaro,MUR+ADO/LWAL+DNO/HEX:2,34.0
AREA # 0515,0515-El Jícaro,MUR+ST/LWAL+DNO/HEX:1,2.0
AREA # 0515,0515-El Jícaro,MUR/LWAL+DNO/HEX:1,25.0
AREA # 0515,0515-El Jícaro,MUR/LWAL+DNO/HEX:2,7.3
AREA # 0515,0515-El Jícaro,UNK/HEX:1,2.0
AREA # 0515,0515-El Jícaro,W+WBB/LWAL+DNO/HEX:1,0.9
AREA # 0515,0515-El Jícaro,W+WLI/LDUAL+DNO/HEX:1,4.8
AREA # 0515,0515-El Jícaro,W+WLI/LDUAL+DNO/HEX:2,0.2
AREA # 0515,0515-El Jícaro,W+WS/LPB+DNO/HEX:1,4.9
AREA # 0515,0515-El Jícaro,W+WS/LPB+DNO/HEX:2,0.2
AREA # 0515,0515-El Jícaro,W+WWD/LWAL+DNO/HEX:1,151.5
AREA # 0520,0520-San Fernando,CR+PC/LWAL+DNO/HEX:1,
AREA # 0520,0520-San Fernando,CR+PC/LWAL+DUC/HEX:1,5.0
AREA # 0520,0520-San Fernando,"CR/LDUAL+DUC/HBET:6,10",3.3
AREA # 0520,0520-San Fernando,CR/LFINF+DNO/HEX:2,3.3
AREA # 0520,0520-San Fernando,CR/LFINF+DNO/HEX:3,0.7
AREA # 0520,0520-San Fernando,CR/LFINF+DNO/HEX:4,1.6
AREA # 0520,0520-San Fernando,CR/LFINF+DNO/HEX:5,1.6
AREA # 0520,0520-San Fernando,CR/LFINF+DUC/HEX:2,3.3
AREA # 0520,0520-San Fernando,CR/LFINF+DUC/HEX:3,2.6
AREA # 0520,0520-San Fernando,CR/LFINF+DUC/HEX:4,3.3
AREA # 0520,0520-San Fernando,CR/LFINF+DUC/HEX:5,6.6
AREA # 0520,0520-San Fernando,CR/LFM+DNO/HEX:1,13.3
