id,Region,Taxonomy,Dwellings
AREA # 05,Stann Creek,CR/LFINF+DNO/HEX:2,212.0
AREA # 05,Stann Creek,CR/LFINF+DNO/HEX:3,174.3
AREA # 05,Stann Creek,CR/LFINF+DNO/HEX:4,34.4
AREA # 05,Stann Creek,CR/LFINF+DNO/HEX:5,34.4
AREA # 05,Stann Creek,CR/LFINF+DUC/HEX:2,139.9
AREA # 05,Stann Creek,CR/LFINF+DUC/HEX:3,138.8
AREA # 05,Stann Creek,CR/LFINF+DUC/HEX:4,34.4
AREA # 05,Stann Creek,CR/LFINF+DUC/HEX:5,34.4
AREA # 05,Stann Creek,CR/LFM+DNO/HEX:1,141.0
AREA # 05,Stann Creek,CR/LFM+DNO/HEX:2,396.0
AREA # 05,Stann Creek,MCF/LWAL+DNO/HEX:1,361.2
AREA # 05,Stann Creek,MCF/LWAL+DNO/HEX:2,361.2
AREA # 05,Stann Creek,MCF/LWAL+DNO/HEX:3,74.6
AREA # 05,Stann Creek,MCF/LWAL+DUC/HEX:1,141.1
AREA # 05,Stann Creek,MCF/LWAL+DUC/HEX:2,141.1
AREA # 05,Stann Creek,MCF/LWAL+DUC/HEX:3,71.1
AREA # 05,Stann Creek,MR/LWAL+DNO/HEX:1,143.4
AREA # 05,Stann Creek,MR/LWAL+DNO/HEX:2,143.4
AREA # 05,Stann Creek,MR/LWAL+DNO/HEX:3,36.7
AREA # 05,Stann Creek,MR/LWAL+DUC/HEX:1,70.0
AREA # 05,Stann Creek,MR/LWAL+DUC/HEX:2,70.0
AREA # 05,Stann Creek,MR/LWAL+DUC/HEX:3,34.4
AREA # 05,Stann Creek,MUR/LWAL+DNO/HEX:1,365.7
AREA # 05,Stann Creek,MUR/LWAL+DNO/HEX:2,355.7
AREA # 05,Stann Creek,UNK/HEX:1,154.6
AREA # 05,Stann Creek,W+WLI/LDUAL+DNO/HEX:1,1356.3
AREA # 05,Stann Creek,W+WLI/LDUAL+DNO/HEX:2,1301.9
AREA # 05,Stann Creek,W+WLI/LFM+DNO/HEX:2/SOS,1249.2
AREA # 05,Stann Creek,W+WS/LPB+DNO/HEX:1,640.6
AREA # 05,Stann Creek,W+WS/LPB+DNO/HEX:2,577.4
AREA # 05,Stann Creek,W+WWD/LWAL+DNO/HEX:1,54.0
AREA # 06,Toledo,CR/LFINF+DNO/HEX:2,121.6
AREA # 06,Toledo,CR/LFINF+DNO/HEX:3,101.1
AREA # 06,Toledo,CR/LFINF+DNO/HEX:4,20.2
AREA # 06,Toledo,CR/LFINF+DNO/HEX:5,20.2
AREA # 06,Toledo,CR/LFINF+DUC/HEX:2,80.9
AREA # 06,Toledo,CR/LFINF+DUC/HEX:3,80.8
AREA # 06,Toledo,CR/LFINF+DUC/HEX:4,20.2
AREA # 06,Toledo,CR/LFINF+DUC/HEX:5,20.2
AREA # 06,Toledo,CR/LFM+DNO/HEX:1,81.0
AREA # 06,Toledo,CR/LFM+DNO/HEX:2,366.7
AREA # 06,Toledo,MCF/LWAL+DNO/HEX:1,206.4
AREA # 06,Toledo,MCF/LWAL+DNO/HEX:2,206.4
AREA # 06,Toledo,MCF/LWAL+DNO/HEX:3,42.3
AREA # 06,Toledo,MCF/LWAL+DUC/HEX:1,81.6
AREA # 06,Toledo,MCF/LWAL+DUC/HEX:2,81.6
AREA # 06,Toledo,MCF/LWAL+DUC/HEX:3,41.0
AREA # 06,Toledo,MR/LWAL+DNO/HEX:1,82.6
AREA # 06,Toledo,MR/LWAL+DNO/HEX:2,82.6
AREA # 06,Toledo,MR/LWAL+DNO/HEX:3,20.8
AREA # 06,Toledo,MR/LWAL+DUC/HEX:1,40.6
AREA # 06,Toledo,MR/LWAL+DUC/HEX:2,40.6
AREA # 06,Toledo,MR/LWAL+DUC/HEX:3,20.2
AREA # 06,Toledo,MUR/LWAL+DNO/HEX:1,224.8
AREA # 06,Toledo,MUR/LWAL+DNO/HEX:2,205.8
AREA # 06,Toledo,UNK/HEX:1,492.4
AREA # 06,Toledo,W+WLI/LDUAL+DNO/HEX:1,741.4
AREA # 06,Toledo,W+WLI/LDUAL+DNO/HEX:2,707.7
AREA # 06,Toledo,W+WLI/LFM+DNO/HEX:2/SOS,666.4
AREA # 06,Toledo,W+WS/LPB+DNO/HEX:1,1304.1
AREA # 06,Toledo,W+WS/LPB+DNO/HEX:2,298.0
AREA # 06,Toledo,W+WWD/LWAL+DNO/HEX:1,33.0
